file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
43260537.jpg,1330,2000,"[798.4428297668253, 156.9687447600671, 436.98939185320745, 597.6013716767205]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43270523.jpg,1334,2000,"[661.9911004901924, 199.99999999999952, 431.0140338423881, 418.9999999999992]",20-30s,Mongoloid,unmasked,light,Sadness,Female
43272362.jpg,1333,2000,"[539.8470576325765, 306.75140975728743, 114.13791313693469, 165.24859024272305]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
43283423.jpg,1334,2000,"[593.7098767965463, 206.77897999999846, 997.5684493478702, 992.1036999999955]",Baby,Mongoloid,unmasked,light,Neutral,Female
43290160.jpg,1330,2000,"[1087.3964594334439, 486.5619834710744, 222.21498559772522, 308.743801652891]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43291268.jpg,1330,2000,"[1267.1805436407572, 666.8916211820491, 141.0244487061384, 181.02403250251672]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43292706.jpg,1333,2000,"[1380.0368472444616, 328.7395947902078, 165.85662273952727, 247.08244331876722]",20-30s,Caucasian,unmasked,light,Happiness,Female
43297166.jpg,1330,2000,"[1289.436872874186, 513.9003516513246, 86.29131203604203, 119.2497069572265]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43304106.jpg,1333,2000,"[1033.002750687672, 119.00000000000004, 389.99599899975016, 459.9999999999994]",20-30s,Caucasian,unmasked,light,Happiness,Female
43314112.jpg,1333,2000,"[956.2164724904142, 618.8149393402522, 47.61880260566391, 65.38187174943644]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
43315467.jpg,1330,2000,"[1381.2528637026885, 730.6265194731552, 111.50624043359586, 165.2289134211408]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43316223.jpg,2000,2000,"[1006.7153143217685, 537.2602016700586, 325.7806050101885, 411.9999999999983]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
4331843.jpg,2000,1333,"[780.2685144440215, 488.47959665986633, 126.73148555597837, 173.52040334013338]",Teenager,Mongoloid,unmasked,light,Happiness,Female
43320141.jpg,1330,2000,"[1241.1603383102772, 382.88815174864584, 162.40412492914717, 246.6763221813992]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43324257.jpg,1330,2000,"[1314.2098262094235, 124.65326585556426, 347.79017379057166, 549.1592331917162]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43326758.jpg,1333,2000,"[712.5242911769335, 110.63920454545462, 488.9692484996299, 619.5981508264406]",20-30s,Caucasian,unmasked,light,Happiness,Female
43331378.jpg,1334,2000,"[672.9096491760461, 177.9999999999984, 514.5254282026557, 679.7840445904786]",20-30s,Mongoloid,unmasked,light,Sadness,Female
4333513.jpg,1333,2000,"[521.0005001250313, 151.99999999999986, 435.99574893723286, 575.999999999999]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
43339661.jpg,1333,2000,"[1141.3969170331602, 194.99496694050976, 267.5711944407358, 342.3254572514745]",40-50s,Mongoloid,unmasked,light,Happiness,Male
43341733.jpg,1333,2000,"[1306.1486582628143, 249.99999999998818, 194.11860473146842, 252.63397308926258]",20-30s,Caucasian,unmasked,light,Happiness,Female
43383054.jpg,1333,2000,"[1393.7044697040365, 173.48520033288293, 197.2955302959751, 256.9194636901708]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43392118.jpg,1331,2000,"[589.6773414412205, 312.43552606994626, 143.2420403675873, 238.56447393005334]",20-30s,Caucasian,unmasked,dark,Neutral,Female
43401451.jpg,1333,2000,"[797.8499680613047, 266.0000000000003, 449.2346973810475, 602.4055920174301]",20-30s,Caucasian,unmasked,light,Happiness,Female
43412681.jpg,1333,2000,"[752.9959989997462, 225.0, 317.0012503125784, 364.99999999999903]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43415423.jpg,1333,2000,"[915.6596303991731, 453.99999999999307, 267.8085186284529, 321.71354620139005]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
43422456.jpg,1335,2000,"[926.025898493704, 170.61842306407726, 187.51294924685146, 213.19736328069408]",20-30s,Caucasian,unmasked,light,Happiness,Female
43423097.jpg,1335,2000,"[1456.631208559539, 0.0, 510.2039010699418, 713.761838008845]",20-30s,Caucasian,unmasked,mid-light,Surprise,Female
43433879.jpg,2000,1333,"[585.1288655917241, 319.5108665159393, 142.84965680965527, 192.48913348406072]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43434394.jpg,2000,1333,"[538.128865591723, 580.1342084851909, 207.89261200689623, 266.1860399715154]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43439640.jpg,1334,2000,"[1330.0497417297368, 372.4150672768286, 192.48428032428055, 265.535892357081]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43440419.jpg,1334,2000,"[856.59333636569, 445.3065782098387, 160.88932648887152, 223.18026367193085]",20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female
43441061.jpg,1333,2000,"[990.9999999999831, 282.11999999999796, 383.4721180295057, 550.829999999991]",20-30s,Mongoloid,unmasked,light,Surprise,Female
43443054.jpg,2000,1334,"[422.5541480084514, 667.6789385180646, 265.25902466807474, 370.8539525311306]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
43443358.jpg,2000,1333,"[649.6008277399056, 235.46411808335662, 151.1344369865416, 197.6028671562253]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43451014.jpg,1333,2000,"[783.9999999999937, 439.07745484807606, 179.84739912041965, 241.56339353589874]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
43451014.jpg,1333,2000,"[1551.5843111221607, 605.1751923334268, 83.1530188734061, 161.14765546676924]",Kid,Mongoloid,unmasked,mid-light,Neutral,Female
43451014.jpg,1333,2000,"[1297.5011438314598, 377.61678793625236, 114.65709175698929, 157.48883928852905]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Female
43451014.jpg,1333,2000,"[1161.0585361273875, 586.6121727808477, 116.71963184119734, 158.68414517725023]",Kid,Mongoloid,unmasked,mid-light,Neutral,Male
43466410.jpg,1335,2000,"[356.59286170552224, 210.59241949960833, 518.1678776748753, 633.9999999999928]",Baby,Mongoloid,unmasked,light,Surprise,Male
43476428.jpg,1333,2000,"[1376.9734262281413, 112.94135002970972, 473.5156746979641, 465.20390999801896]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
43479218.jpg,1333,2000,"[1130.0027506876718, 248.0000000000001, 220.99599899974947, 303.00000000000034]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43484879.jpg,1333,2000,"[756.0356914723611, 269.0000000000034, 484.64615574463295, 631.7982583522231]",20-30s,Caucasian,unmasked,light,Neutral,Female
43495083.jpg,1333,2000,"[842.180926970305, 236.72389938186762, 469.58499851586055, 604.3264312130043]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43499289.jpg,1333,2000,"[1017.7874098259623, 361.783578441986, 367.3401442783736, 387.72979362584925]",20-30s,Caucasian,unmasked,light,Happiness,Female
43516801.jpg,1333,2000,"[638.1068680133898, 229.69230243835645, 261.89313198658806, 360.0848302846773]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43519938.jpg,1333,2000,"[356.212433085733, 244.2276483846734, 166.5330588845565, 221.01577761082075]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43520021.jpg,1333,2000,"[1108.9785739783592, 286.0887980026984, 303.05711749400155, 389.94080133153113]",20-30s,Mongoloid,unmasked,light,Sadness,Female
43522662.jpg,2000,1333,"[597.0521193148079, 510.6722447809365, 148.46091051389664, 201.32775521906166]",20-30s,Mongoloid,unmasked,light,Neutral,Female
43523057.jpg,2000,1333,"[583.0787600512905, 553.1604766746982, 220.92123994870533, 280.53413214736736]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43525122.jpg,1333,2000,"[1078.0022505626405, 232.99999999999983, 197.99874968742085, 267.999999999999]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43553812.jpg,1333,2000,"[1162.0931823865026, 226.18181818181566, 128.35251267056128, 197.0909090909085]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43558605.jpg,1334,2000,"[1068.6937566931788, 144.57978025743827, 252.97048795706667, 361.42021974255204]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
43568580.jpg,1334,2000,"[799.7175336265273, 163.8449755190203, 315.2061659336797, 414.439027606691]",20-30s,Mongoloid,unmasked,light,Happiness,Male
43579176.jpg,1333,2000,"[1278.0085021255377, 358.999999999999, 232.99024756189309, 248.99999999999847]",20-30s,Caucasian,unmasked,light,Happiness,Female
43581745.jpg,1333,2000,"[892.8528638362687, 218.99999999999935, 279.9158839326654, 335.3508533525667]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43583267.jpg,1334,2000,"[728.0346742908764, 536.4671089508065, 139.04732999774137, 175.91973462951574]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
43584043.jpg,1334,2000,"[1307.5846868658782, 325.50274439860397, 105.54106668487994, 118.01291598857411]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
43587959.jpg,1333,2000,"[1315.9999999999982, 622.8953933847043, 152.6322977662175, 190.89539338470362]",20-30s,Mongoloid,unmasked,light,Neutral,Female
4360288.jpg,1333,2000,"[839.5064603234474, 112.99999999999973, 369.34067692416374, 409.42170617843635]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43615605.jpg,1264,2000,"[922.2100286889033, 122.17763034972911, 190.58192250510305, 258.69080545349476]",20-30s,Negroid,unmasked,dark,Happiness,Male
4364014.jpg,1333,2000,"[715.1762127875627, 221.99999999999704, 219.27873108620426, 292.50693680652694]",20-30s,Mongoloid,unmasked,light,Happiness,Female
4364096.jpg,1333,2000,"[1166.004751187799, 180.99999999999991, 342.99449862465644, 455.99999999999943]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43649686.jpg,1333,2000,"[891.2872220573132, 424.43226899302624, 358.712777942678, 417.5677310069682]",Kid,Mongoloid,unmasked,light,Neutral,Female
43650888.jpg,2000,1333,"[574.841964982663, 262.25838377090673, 159.89329974378273, 202.67814930297973]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
43669480.jpg,1333,2000,"[691.0116409286388, 276.0295993342304, 259.10176818340966, 299.22286727695376]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
43685950.jpg,1335,2000,"[1105.9999999999975, 116.57799999999969, 808.6695417585653, 816.1469999999981]",Baby,Mongoloid,unmasked,light,Happiness,Male
43686178.jpg,1333,2000,"[960.9018484510052, 74.77114951164585, 685.8306691152785, 715.8241215515578]",Baby,Mongoloid,unmasked,light,Neutral,Male
43690073.jpg,1390,2000,"[779.3884613541754, 81.14094129310617, 672.3299453050254, 856.6619055085605]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43690378.jpg,1333,2000,"[936.4541242305177, 591.0789487093833, 257.46615713043326, 303.92105129061457]",Kid,Mongoloid,unmasked,mid-light,Neutral,Male
43710949.jpg,2000,1437,"[562.0840432156417, 488.9776715771362, 334.9747870353011, 402.0386510949578]",Kid,Caucasian,unmasked,mid-light,Neutral,Female
43716812.jpg,1333,2000,"[1199.6971391608179, 423.652892561982, 247.60947261608396, 325.1735537190093]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43718999.jpg,1333,2000,"[1108.5683360969751, 196.8838177278862, 204.90488137597106, 261.93874748479493]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43719818.jpg,1333,2000,"[1081.996999249813, 330.99999999999955, 352.00300075018845, 362.99999999999875]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
43720102.jpg,1333,2000,"[866.1102696101252, 201.97887437082085, 346.31329901367866, 428.3765521737889]",20-30s,Mongoloid,unmasked,light,Neutral,Female
43726632.jpg,1333,2000,"[1604.171265129447, 292.74572131077406, 187.50297143321413, 239.15096207233202]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
43727353.jpg,1333,2000,"[910.8671356015932, 126.18421365522993, 267.7258694772891, 297.092098334848]",20-30s,Caucasian,unmasked,light,Neutral,Female
43727365.jpg,1333,2000,"[1373.1504826646637, 183.95750387797477, 178.32267624887982, 234.9999999999998]",20-30s,Caucasian,unmasked,light,Happiness,Male
43729221.jpg,1333,2000,"[368.9999999999973, 429.28914691077756, 195.2809530133232, 259.4217061784369]",Kid,Mongoloid,unmasked,light,Neutral,Male
43739624.jpg,2000,1328,"[478.99787072243276, 877.999999999996, 368.0008517110258, 492.99999999999756]",20-30s,Mongoloid,unmasked,mid-light,Sadness,Female
43740062.jpg,2000,1328,"[459.14245166305216, 882.6142974556019, 54.95930887502141, 199.62735012717079]",20-30s,Mongoloid,unmasked,light,Neutral,Female
43741750.jpg,1333,2000,"[1194.9994998749762, 191.99999999999977, 352.9944986246524, 479.9999999999976]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43756749.jpg,2000,1333,"[599.1933780807531, 633.1961771250401, 201.0124160985889, 274.4066900311901]",20-30s,Mongoloid,unmasked,light,Happiness,Female
4375767.jpg,1333,2000,"[1258.9999999999923, 512.9605342210222, 347.2848172851632, 311.5844638030275]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43779505.jpg,1333,2000,"[724.8314878719684, 70.00000000000017, 513.1632608152026, 626.9999999999993]",20-30s,Caucasian,unmasked,light,Neutral,Female
43787793.jpg,1333,2000,"[738.0000000000076, 233.51398004358958, 867.1828169913509, 899.7569900217921]",Baby,Caucasian,unmasked,light,Sadness,Male
43796704.jpg,1333,2000,"[1146.528638362679, 140.40781999603584, 243.2499467538909, 343.88540286934483]",20-30s,Caucasian,unmasked,light,Happiness,Female
43807858.jpg,1333,2000,"[966.9467349919892, 534.4244934877581, 328.82779892980807, 311.34284852855933]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
43830654.jpg,1333,2000,"[1164.51606951623, 402.20313438746246, 376.5160695162302, 415.5542654460928]",Baby,Mongoloid,unmasked,light,Happiness,Male
43832003.jpg,1333,2000,"[642.3720203155348, 323.7894701083076, 205.5748339251, 255.64473930053666]",40-50s,Caucasian,unmasked,mid-dark,Happiness,Female
43832203.jpg,2000,1333,"[570.3387755462267, 363.6973717734611, 210.88759805104607, 249.57894021661835]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
43838846.jpg,1335,2000,"[822.3169373731836, 114.41502201747335, 112.19675152176949, 140.39416056515086]",20-30s,Negroid,unmasked,mid-dark,Happiness,Male
43839338.jpg,1333,2000,"[746.7175386893507, 136.86643638524868, 305.5458525741713, 421.2181665179041]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
4386424.jpg,2000,1333,"[486.85428999999937, 194.99999999999952, 441.1484599999992, 532.8230999999995]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43876317.jpg,1333,2000,"[673.7348042963486, 353.8847390256372, 228.64757442487257, 312.31950289423605]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43883406.jpg,2000,1333,"[385.549318181818, 145.090909090909, 386.70857062358823, 352.64462809917296]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
43886515.jpg,1334,2000,"[983.9005165405149, 284.9737039819695, 193.29845037845746, 242.75834983949372]",Kid,Mongoloid,unmasked,light,Neutral,Female
43886874.jpg,2000,1334,"[545.8920670010012, 199.9999999999975, 436.59355896055473, 691.7561210020306]",40-50s,Caucasian,unmasked,mid-light,Disgust,Male
43888888.jpg,1333,2000,"[677.548208548678, 710.7461912905138, 310.3266217446253, 405.43152198175983]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
43892441.jpg,1333,2000,"[620.0042510627654, 240.99999999999946, 330.99374843710774, 384.99999999999824]",20-30s,Mongoloid,unmasked,light,Neutral,Female
43894067.jpg,1333,2000,"[603.2824613106403, 327.47231817281045, 293.6749455470877, 345.7719727506859]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43895126.jpg,1333,2000,"[796.9082847259951, 238.1161822721099, 257.45048208724893, 369.1655144958326]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43899455.jpg,1334,2000,"[1041.51546457001, 250.14395439953645, 188.4536062899733, 197.0585404623389]",20-30s,Caucasian,unmasked,light,Disgust,Female
43910044.jpg,1085,2000,"[660.5339768862048, 259.4505325804766, 139.15048266466374, 180.9786186609684]",Kid,Caucasian,unmasked,mid-light,Neutral,Female
43920069.jpg,2000,1396,"[607.249307738646, 831.7904195835747, 181.71626360387796, 240.39981457876652]",40-50s,Caucasian,unmasked,light,Happiness,Female
43921419.jpg,1333,2000,"[702.1862479248506, 358.72923889009024, 74.01687419300549, 90.54152221981865]",20-30s,Mongoloid,unmasked,light,Neutral,Female
43932003.jpg,1333,2000,"[793.1301325331333, 364.2486999999995, 398.54653663416127, 465.7513000000007]",20-30s,Caucasian,unmasked,light,Neutral,Female
43936016.jpg,1333,2000,"[708.7532301617148, 229.94463634562513, 511.0155176072143, 636.8827000594384]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43944246.jpg,1589,2000,"[871.3524255751249, 269.3976669309878, 301.57789165332315, 331.42412233878576]",20-30s,Caucasian,unmasked,light,Happiness,Male
43944257.jpg,1264,2000,"[839.6441078440502, 276.930793097865, 318.24562254582673, 380.0692069021366]",20-30s,Caucasian,unmasked,light,Happiness,Male
43944263.jpg,2000,1416,"[858.5341298160168, 135.04374182288748, 210.46587018396107, 197.60641008335395]",20-30s,Caucasian,unmasked,light,Surprise,Male
43944267.jpg,1590,2000,"[662.0425931422662, 207.96948406605944, 290.13535293570754, 394.2227003489222]",20-30s,Caucasian,unmasked,light,Fear,Male
43944268.jpg,1538,2000,"[1129.7685115304992, 310.3706869410611, 270.9855929103881, 348.80689200603643]",20-30s,Caucasian,unmasked,light,Fear,Male
43944281.jpg,1125,2000,"[903.7541044408844, 194.19462442145493, 228.26231332265917, 282.3167746528728]",20-30s,Caucasian,unmasked,light,Anger,Male
43944320.jpg,1334,2000,"[537.0170575692589, 254.2971246006307, 523.2381257469996, 631.7241682410705]",Kid,Mongoloid,unmasked,light,Neutral,Female
43958838.jpg,1333,2000,"[1022.529514884956, 395.4135542692296, 217.5885446549325, 310.2618724070542]",Baby,Mongoloid,unmasked,light,Neutral,Male
43959314.jpg,1333,2000,"[1061.5885446549325, 281.11526097436126, 246.3823787212408, 280.7644076217939]",Baby,Mongoloid,unmasked,mid-light,Neutral,Male
43959383.jpg,2000,1333,"[592.5966491937872, 180.10866515939307, 246.33891801034434, 269.31526922903157]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43962865.jpg,2000,1333,"[582.0644327958723, 193.61953167533235, 212.23153001723782, 275.76093664933495]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43984493.jpg,1334,2000,"[790.0071880656152, 548.0000000000007, 283.9849392910961, 292.0000000000018]",20-30s,Mongoloid,unmasked,light,Neutral,Female
43986210.jpg,2000,1333,"[390.1085749819697, 104.24097618372357, 164.81242971389017, 231.11428451573664]",20-30s,Mongoloid,unmasked,light,Happiness,Male
43996740.jpg,1333,2000,"[926.1762520727319, 76.64159420813195, 175.4316639030236, 208.57344926698832]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
